x1,x2,label
0.9887140081009222,0.678332352930352,0
-0.7022275311157933,0.5134594035189197,0
-0.30272254211054583,0.2128939606904613,1
2.094522773046312,0.34699325244983015,1
1.8287865640040546,0.8056115582689847,1
0.7664417574522613,-0.1419542503699719,1
0.5076670384384449,-1.1193236810263187,1
0.3768047230346231,1.173813175535908,0
-0.21017273180198845,-0.26169263375803375,1
1.8182303703460103,0.16188753390999067,1
0.3025578084986975,0.19496961469477075,1
0.6022412274891725,0.916960076432743,0
0.7189970545557944,0.5381358796908505,0
1.09901900439159,0.18567060084642412,0
-0.1630888734328993,0.37690000260181755,1
1.0640434794629523,0.04268311128609159,1
-0.4857514058993997,1.0001622444466454,0
-0.8708628768907618,1.333913738317201,0
0.780695493278183,0.6188937192609754,0
1.8149589270415636,-0.21687137845149607,1
1.6527250615364573,0.3925940604827671,1
-0.7700154570147196,0.7107850298987901,0
-0.6841970395090841,0.7937309544063832,0
-0.7601946839942619,0.3599251561744492,0
1.8281182086917267,0.04304795073622267,1
0.21841650911822907,1.0974786436229695,0
-0.9242705682259067,0.35804723517078146,0
0.41262436788033696,0.4730891494432502,0
-0.8553724260903874,0.6813403588471431,0
1.2538658820478237,-0.19554141814415937,0
2.1217971806190237,-0.2710381461932852,1
-0.16905783146829967,0.05228600014845587,1
1.2286398635270501,-0.37051990530495926,1
-0.8607378268070147,1.1435758585870355,0
-1.030278760182239,-0.08416723345144211,0
0.0027963443172976596,1.014994868873839,0
1.030728313954669,-0.23636934814822053,0
-1.1813486243985458,0.0630671194862234,0
1.0161833651065302,-0.3647008346591632,1
0.6621992135862567,-0.8636508780813675,1
-1.0158878083784098,0.1571833764703654,0
-0.009842139619163137,1.124726108430698,0
-0.4303219615535019,0.3483427243986881,0
0.6924958118228434,0.525825858055474,0
0.5149472117005086,0.732598974624223,0
0.6542616799194674,-0.04233259835659092,0
2.006025833042111,0.3027825876400012,1
-0.9190021246691187,0.912502045817773,0
0.48947431489556636,-0.5882701494028668,1
0.7571308600901863,1.2622514965061225,0
-0.8536995477999271,0.8073631227661793,0
-0.36187129509199867,0.45282451776169286,0
-0.024137459027478464,1.041871302386223,0
0.8252585971957915,-0.18658014911540954,1
0.3353030239926964,1.0656995606529345,0
1.894674471225673,0.6738403189119199,1
0.9647286714172505,-0.5154956981404375,1
0.003740103612284322,1.4818471574266558,0
1.3190728724812086,-0.4057215510953228,1
1.3775280520438702,-0.8700953505265268,1
1.308673802640836,-0.7600440707793665,1
2.056431168581504,-0.3409324567586294,1
1.65726984058114,-0.003989260652637605,1
0.09166421551399723,1.1328993586457612,0
0.6550271099673622,-1.0280985411059498,1
0.1304060220336658,1.6141288795869417,0
-0.1943340630689988,0.3041118470050911,1
1.353902699027909,0.019078383170281404,0
0.9649705087625262,-0.33233952860818367,1
0.3782796882684381,-0.2620601472947096,1
0.8166559246124864,-0.4586203133021434,1
-0.9482738795371549,0.3815846060432794,0
-0.5696653583046887,0.47800886248628077,0
1.6599347863178375,-0.27924258748456965,1
-1.1654782475212357,0.5311120213882714,0
-0.7610447592580523,1.1353224949035703,0
0.7229829680744826,0.9463763084568921,0
-0.5409353034314083,0.8078497123221884,0
0.15803264373415488,0.10946541672014942,1
0.6068281652016215,-0.20017097834784936,1
-0.9406683707302519,-0.030493256843034167,0
0.6831911975173085,1.0404257605177585,0
-0.015102873752081553,0.725205736155605,0
1.727558945700971,-0.3333499928591379,1
-0.08962711967331329,0.8569495696276129,0
1.9014678218384098,-0.07789324399417627,1
-0.16990203014057223,0.8813975018886787,0
0.1784152758469329,1.1292622892740023,0
0.07427588557108283,0.09302428053193568,1
0.49214965385539866,1.3912367312898448,0
0.20724113931938362,-0.1421271686733291,1
-0.7399569077074994,0.6483880026455747,0
-0.7073332463465745,1.0731737466248854,0
-0.7246310069475004,0.42096588074496044,0
1.0433029243594019,0.22680891572978085,0
0.5486462571449389,0.4521040083550186,0
0.35927603267762975,0.7254251749973077,0
0.11676979324602776,1.6613483541009484,0
-0.04763166868972382,0.676710232180566,0
0.9907579906284902,0.11635552519884168,0
1.9354817193479237,-0.06992578765237706,1
2.1126350651501715,-0.019650886500354733,1
-0.7434637531258996,0.8278401210701845,0
-1.188037440383968,1.0802603739355343,0
0.7551542637054,0.7142173327697358,0
-1.003222266914908,0.5846061700768134,0
0.3728925957670853,-0.4423627084182728,1
-0.3807383494543298,0.3627583377651077,0
-0.9133940324914875,1.159991490089682,0
1.3330178038001173,-0.6847641423939501,1
-1.3019293398883416,0.22764391170075984,0
-1.2794679030403695,0.34703175792196517,0
-0.7351472022866425,0.41160730491948444,0
1.5684954981705395,-0.6145822871051438,1
0.2485070455429894,-0.7722367769618879,1
-1.265091183804303,-0.13368248143628786,0
0.43186491227723556,-0.785380965002653,1
-0.11412060985115668,0.4826359015643392,1
0.26392173179590017,1.6002554657450316,0
-1.1319621149394947,1.1210586701393952,0
1.4757681143374854,0.12779188797703417,1
1.5278202900839002,0.5712027420584106,0
0.4565136735876817,0.38449728123224447,1
0.9307750485724331,-0.7471933465965046,1
0.50529581566335,1.6270369979020618,0
1.1614487242796834,-0.8836599309472777,1
0.5956996771740629,0.04109653990184842,1
-0.7421456764553938,1.2240806921039702,0
1.3676648957236428,0.35236013287302564,1
0.9043747619911835,-0.49646343481042987,1
-0.39725209207126244,0.7973930443177244,0
1.2415095245029408,-0.3539240329021664,1
1.6232592841106301,0.20563087483067205,1
0.08408306003805678,0.2583723640583955,1
0.149983814239381,0.5089887248581249,0
0.9993925179332949,0.006297224830763393,0
1.1701131677284609,-0.8008280866437347,1
-0.24664197935297172,-0.0078038191182879385,1
1.9934322004304321,0.4801990222491066,1
0.1726891185426404,0.23886287581921795,0
1.9442155890472987,-0.8980558119964234,1
-0.49015978717189246,0.27797784455082586,0
0.5769841233174708,0.001017346414343534,1
1.5115700280872237,-0.7998844775636834,1
-0.11633698268876642,0.8599844716445162,0
0.9416753259431265,-0.7518954411534908,1
0.6680534301510532,-0.06662118963376426,1
0.9557318574802254,-0.6016888077966196,1
-0.102098160248216,-0.24644142904842584,1
2.1768538938486004,0.3623460573222267,1
-0.02807176598642977,1.0222185985264338,0
2.2565171092429313,0.4669508528852824,1
1.330561844045406,-0.4833841489811629,1
0.46886459594588026,-0.6621865905549957,1
0.4398831325796851,0.6037961825462468,0
-0.3586633708926327,0.6069716960077157,0
-0.7419949193717228,0.01007861787439443,0
0.6790052018281935,1.0664214336205178,0
